Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN33,OUT018,1170.6539466666668
FDZ59,OUT046,2760.895053333333
FDE45,OUT010,431.8822666666666
FDJ07,OUT013,1438.3499333333336
FDQ45,OUT018,2571.896626666667
FDM33,OUT027,5826.238253333333
FDO15,OUT010,146.69793333333334
FDM46,OUT013,1777.3752933333335
FDR03,OUT045,3214.4824
FDY49,OUT018,2099.2673999999997
FDQ60,OUT045,2071.3481866666666
FDW10,OUT049,2587.875826666667
FDO51,OUT049,809.34648
FDJ40,OUT018,1208.7820933333328
FDS20,OUT018,1872.6290800000002
FDU45,OUT013,1845.99708
FDV02,OUT035,3090.421666666667
FDN09,OUT046,3928.486320000001
NCM55,OUT027,4100.040786666667
FDN23,OUT018,2186.6203600000003
FDY31,OUT010,336.0514533333333
FDW03,OUT010,263.12416
FDD14,OUT046,2404.6032800000003
FDV23,OUT017,2052.0399866666667
DRI03,OUT045,2548.0166000000004
FDN13,OUT035,1389.3026666666667
FDF45,OUT027,1901.3472533333334
FDU46,OUT035,1827.5766133333339
FDB57,OUT049,3174.8894933333336
FDV12,OUT049,1640.3092666666669
FDQ58,OUT013,2163.9387733333333
NCA18,OUT017,2134.8655066666665
FDH52,OUT049,863.0543466666666
FDM24,OUT018,2722.5005866666675
NCP43,OUT027,3904.073653333333
NCO18,OUT019,335.43004
FDM32,OUT017,1481.7157066666664
NCL07,OUT017,1043.4861466666669
FDK03,OUT013,3886.6296933333333
FDP59,OUT017,1661.3041600000001
FDQ24,OUT049,3743.5270800000003
FDQ16,OUT018,1679.5026933333334
FDU44,OUT013,2393.3290666666667
FDH28,OUT010,130.18609333333333
FDV28,OUT019,157.61705333333333
FDM22,OUT045,1038.2041333333334
FDR56,OUT046,2573.0950666666668
FDV39,OUT049,3268.057106666666
FDU37,OUT019,187.4448933333333
FDQ11,OUT010,565.7080666666667
FDX02,OUT045,3295.71
NCS42,OUT018,1828.5975066666667
FDY57,OUT027,2262.8766533333337
FDB21,OUT049,4212.427826666666
FDE28,OUT017,3292.4253866666672
FDQ55,OUT017,1647.7218399999995
FDA48,OUT049,3417.640173333333
FDZ19,OUT045,2597.68528
NCC43,OUT045,3090.599213333334
NCV18,OUT046,1363.6915600000002
NCA42,OUT018,2670.5681866666664
FDY45,OUT046,3914.8152266666666
NCC30,OUT045,2518.7657866666673
FDM57,OUT013,1269.6362133333337
FDL09,OUT010,452.5220666666667
FDB09,OUT027,3276.3130266666676
FDT44,OUT035,1599.78424
NCT06,OUT027,4367.070973333332
FDX26,OUT049,3116.6541866666666
FDK32,OUT013,2970.8883733333337
DRA12,OUT046,2342.328786666667
FDO46,OUT010,447.55076
FDE52,OUT013,1877.2452933333336
NCH42,OUT045,3095.3929733333334
FDV08,OUT035,808.9026133333334
FDB47,OUT018,2070.8599333333336
FDC28,OUT010,258.77426666666673
FDD22,OUT046,1602.9356933333331
FDS07,OUT027,3417.8621066666665
DRI13,OUT045,3272.717706666667
FDG32,OUT018,3376.227413333333
FDU14,OUT017,4279.140986666666
FDD28,OUT019,224.77408000000005
NCP41,OUT017,1737.8711599999995
FDS08,OUT049,2596.4868399999996
FDX47,OUT045,2684.9494666666665
FDC53,OUT019,250.25202666666664
FDQ19,OUT035,4340.172653333333
FDL14,OUT045,2442.5538799999995
FDM33,OUT019,487.63192
FDA51,OUT045,1434.0444266666668
FDZ27,OUT018,697.8915599999999
FDT04,OUT046,881.0309466666666
DRC13,OUT049,2035.9276266666666
FDR16,OUT027,5964.635880000001
FDQ03,OUT027,5458.805426666667
FDE38,OUT035,3207.3805333333335
DRH23,OUT027,1643.1056266666671
FDT11,OUT019,566.46264
FDD09,OUT035,3650.137533333334
FDR40,OUT045,1275.9835066666667
FDX07,OUT017,3277.86656
FDR07,OUT035,1373.4122400000003
FDA51,OUT017,2306.908226666667
FDT59,OUT019,461.2218533333334
FDF20,OUT017,3771.268746666667
FDR13,OUT045,1476.9663333333333
FDY26,OUT049,3164.0591466666665
FDW04,OUT017,2372.556106666666
FDK52,OUT017,4166.5764
FDN60,OUT049,2929.78632
FDM09,OUT019,456.7831866666666
FDP46,OUT049,1418.597866666667
FDB50,OUT019,245.63581333333332
NCQ29,OUT049,3353.545826666667
FDP16,OUT027,6998.534506666667
FDX33,OUT018,2958.1937866666663
FDP07,OUT010,531.3084
FDN22,OUT046,3711.1248133333333
FDF39,OUT049,4113.84504
FDS21,OUT017,1091.64568
NCM42,OUT013,2063.8912266666666
FDK50,OUT019,341.95487999999995
DRF13,OUT027,4259.744013333333
FDH35,OUT018,1939.0759199999998
FDP60,OUT018,1190.2728533333332
DRJ49,OUT027,3339.9635066666665
NCT42,OUT019,327.70676000000003
FDE38,OUT049,2532.5700399999996
FDI04,OUT049,3855.8253466666665
NCH54,OUT045,2958.1494000000007
FDT56,OUT049,1017.1204666666667
DRD15,OUT018,2977.013733333333
FDV58,OUT013,3016.118386666667
FDP21,OUT049,3000.6274399999998
FDH05,OUT013,3418.6610666666675
FDR10,OUT027,3987.9644533333335
NCP06,OUT045,1845.5088266666667
FDF33,OUT049,1635.5155066666669
DRK37,OUT013,3233.5686666666666
DRH49,OUT045,1333.0203733333335
FDT58,OUT013,2874.302986666667
FDD41,OUT018,1474.0812
FDP40,OUT018,2027.1834533333335
FDM51,OUT027,2639.9857733333333
FDO45,OUT010,201.91494666666668
FDW33,OUT010,228.59133333333335
FDY24,OUT045,1064.8361333333332
FDB10,OUT010,428.28694666666667
FDM40,OUT035,2414.32396
NCI06,OUT017,3142.931093333333
FDW12,OUT019,350.78782666666666
FDX48,OUT027,3487.815493333333
NCW05,OUT027,3033.2072533333335
FDX27,OUT017,1795.26312
DRM37,OUT045,3236.764506666667
FDA38,OUT045,3008.5726533333336
FDR36,OUT046,980.9009466666666
FDZ45,OUT046,3280.2634399999997
FDG05,OUT017,2387.15932
FDK28,OUT013,4424.063453333333
FDV47,OUT045,1361.1171333333332
FDN21,OUT045,2839.9920933333337
FDP20,OUT027,3076.972506666666
FDI35,OUT045,2613.0430666666666
DRY23,OUT013,1573.8180399999997
FDA56,OUT017,1866.7700399999997
FDB09,OUT013,2085.1968266666668
NCO26,OUT027,2701.1506000000004
FDQ49,OUT018,2479.03972
FDI52,OUT027,3124.1555333333326
FDZ44,OUT027,2949.849093333333
FDZ09,OUT018,2378.8146266666668
FDY03,OUT049,2119.4189466666667
NCG42,OUT017,2305.26592
DRI13,OUT027,4976.633066666666
FDQ32,OUT013,1868.2791866666666
FDW16,OUT035,1736.362013333333
FDU27,OUT046,856.2188
FDR28,OUT010,385.0543333333333
FDQ49,OUT010,389.44861333333336
FDS37,OUT046,2043.6509066666667
FDW26,OUT018,3048.6982
FDX12,OUT018,2937.8203066666665
NCP06,OUT013,2366.297586666667
FDW45,OUT010,315.63358666666664
NCN30,OUT049,2311.4356666666663
FDN24,OUT049,846.5868933333334
NCL41,OUT027,1500.3581066666668
FDR02,OUT019,290.42196
FDD09,OUT010,468.0130133333333
FDS33,OUT010,237.64621333333332
FDU22,OUT045,2065.0896666666667
FDI53,OUT013,2330.3443866666667
DRH01,OUT049,2489.1154933333332
FDX32,OUT013,3376.9819866666667
NCP30,OUT018,1080.32708
FDB60,OUT045,2272.952426666667
FDB14,OUT049,1492.1465733333332
NCP02,OUT035,1531.1624533333334
FDJ10,OUT017,2395.5484
FDG34,OUT046,1708.4427999999998
NCB18,OUT017,1697.4349066666666
FDM16,OUT049,1293.6050133333333
FDW25,OUT018,1462.185573333333
FDB35,OUT010,202.13687999999996
DRN11,OUT013,2550.8129599999997
FDF41,OUT019,537.8776266666667
FDH16,OUT045,1339.5895999999998
NCQ50,OUT018,3069.249226666667
DRH23,OUT018,846.4981200000001
DRJ37,OUT013,3027.7033066666672
DRJ24,OUT027,3888.272
FDY16,OUT035,4076.2051466666667
FDQ27,OUT045,1798.0150933333337
FDZ33,OUT045,2068.10796
FDF29,OUT045,1996.6454266666667
FDA08,OUT049,3384.4833333333327
FDG31,OUT046,962.081
FDE34,OUT019,363.7487333333334
NCR30,OUT027,1979.2458533333333
FDV33,OUT035,4155.479733333334
DRZ24,OUT018,1510.4338799999998
NCL54,OUT035,3648.1845200000002
FDR12,OUT049,3131.1242399999996
NCC54,OUT046,3321.099173333334
DRN59,OUT013,956.7102133333334
FDX50,OUT019,174.83908000000002
FDV31,OUT027,4595.662306666667
NCA29,OUT027,4166.798333333333
FDW60,OUT049,3282.7934800000003
FDX08,OUT017,3060.726986666666
DRD49,OUT013,3624.21572
FDD33,OUT046,3466.332346666667
FDW35,OUT013,682.5337733333332
FDJ36,OUT017,1627.6146800000001
FDV51,OUT035,3364.1542400000003
FDW36,OUT046,1620.2021066666666
FDH35,OUT046,2193.0564266666665
NCS30,OUT027,3459.585573333333
FDN49,OUT017,852.9341866666667
FDL08,OUT018,2481.0371200000004
FDI09,OUT013,3865.4128666666666
FDP19,OUT018,1717.4089066666668
FDU21,OUT010,130.9406666666667
NCP41,OUT045,1796.7722666666666
FDY10,OUT013,2002.6820133333338
FDP12,OUT018,601.5724933333333
NCN26,OUT049,1878.4881200000004
FDK44,OUT013,2984.7370133333334
FDC28,OUT049,1457.9688400000002
FDJ41,OUT027,5961.484426666666
NCT29,OUT035,2293.459066666667
NCH42,OUT019,421.98404
FDU60,OUT018,2460.2197733333333
FDS02,OUT045,2607.9386000000004
FDC51,OUT046,1984.838573333333
FDU03,OUT013,3238.85068
FDX39,OUT045,3127.5289199999993
NCY05,OUT010,250.69589333333326
NCL06,OUT027,5300.123093333334
FDD32,OUT035,1634.7609333333335
NCN41,OUT045,1742.0878933333333
NCX53,OUT049,2223.50568
FDU57,OUT019,310.12964
FDQ23,OUT046,1812.218826666667
FDQ52,OUT045,3439.3896400000003
FDC14,OUT045,773.4820533333334
FDY09,OUT035,3771.6682266666658
FDQ28,OUT045,2634.43744
FDV25,OUT046,3869.4520533333334
FDJ07,OUT035,1986.791586666667
DRB25,OUT049,1922.1646
FDK52,OUT019,494.2011466666667
FDY52,OUT027,1797.9707066666665
FDB28,OUT046,3441.697746666667
FDT36,OUT035,731.0483999999999
FDV25,OUT017,3243.4668933333332
NCN07,OUT027,3570.6410133333334
FDC57,OUT017,2888.551106666667
FDQ03,OUT018,3057.4423733333333
FDU23,OUT017,3238.628746666667
NCX41,OUT035,2864.315986666667
NCD06,OUT035,1745.5500533333332
FDW08,OUT045,1962.9559466666665
NCU29,OUT017,2610.0691599999996
NCE06,OUT013,2625.38256
FDV52,OUT010,235.4712666666667
FDB02,OUT017,3237.65224
NCR18,OUT045,1245.4454799999999
FDK16,OUT049,1679.6358533333334
NCQ29,OUT010,472.8511600000001
FDZ01,OUT019,276.2626133333333
FDW27,OUT035,2536.56484
FDD17,OUT018,3552.797573333334
FDW39,OUT013,2634.215506666666
DRH59,OUT045,969.2272533333332
FDS52,OUT013,1250.5943333333335
FDU40,OUT027,4885.862333333334
NCF54,OUT013,3005.8206800000003
FDH46,OUT045,1634.2282933333338
NCP14,OUT049,1664.8107066666669
FDH50,OUT049,3075.907226666667
DRF15,OUT010,318.51872000000003
FDV27,OUT027,2822.237426666667
NCJ06,OUT049,2481.259053333333
FDN02,OUT018,3205.2499733333334
FDQ51,OUT049,974.8199733333333
FDQ07,OUT017,4247.00504
FDS45,OUT049,1936.8121999999998
NCJ06,OUT045,1526.7681733333336
FDD36,OUT035,1745.1505733333333
FDY25,OUT045,2482.6350399999997
FDU52,OUT046,2636.523613333333
DRK47,OUT017,3265.7490000000003
NCL30,OUT017,2345.48024
FDN22,OUT035,4121.83464
NCF30,OUT027,3410.804626666667
FDK03,OUT035,4613.727679999999
FDT45,OUT017,902.2033866666667
NCC54,OUT027,4422.731853333334
FDP08,OUT018,2720.9026666666664
FDU44,OUT046,2735.0620133333337
DRG39,OUT035,896.1224133333334
FDU32,OUT049,1999.79688
FDY27,OUT049,3006.974733333334
NCP54,OUT013,1947.59816
NCZ41,OUT049,2213.3411333333333
DRL49,OUT013,2701.68324
FDI05,OUT018,858.6600666666666
FDY56,OUT045,3449.8648933333334
DRC13,OUT013,2009.8726533333333
